Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,A,0,National Forestry Authority - NFA Land use land cover biomass study,AG_LND_FRST,,PT,10.0
2016,A,0,National Forestry Authority - NFA Land use land cover biomass study,AG_LND_FRST,,PT,10.0
2017,A,0,National Forestry Authority - NFA Land use land cover biomass study,AG_LND_FRST,,PT,9.92
2018,A,0,National Forestry Authority - NFA Land use land cover biomass study,AG_LND_FRST,,PT,12.0
2019,A,0,National Forestry Authority - NFA Land use land cover biomass study,AG_LND_FRST,,PT,13.24
2020,A,0,National Forestry Authority - NFA Land use land cover biomass study,AG_LND_FRST,,PT,13.0
2021,A,0,National Forestry Authority - NFA Land use land cover biomass study,AG_LND_FRST,,PT,12.38
2023,A,0,National Forestry Authority - NFA Land use land cover biomass study,AG_LND_FRST,,PT,12.64
