Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,UNIT_MEASURE,Value
2017,A,0,NGPSS,SP_PSR_SATIS,,,PT,66
2025,A,0,NGPSS,SP_PSR_SATIS,,,PT,69
2017,A,0,NGPSS,SP_PSR_SATIS,,F,PT,67
2025,A,0,NGPSS,SP_PSR_SATIS,,F,PT,70
2017,A,0,NGPSS,SP_PSR_SATIS,,M,PT,65
2025,A,0,NGPSS,SP_PSR_SATIS,,M,PT,67
