Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,A,0,HMIS,SH_HAP_HBSAG,,PER_100000_POP,54.4
2016,A,0,HMIS,SH_HAP_HBSAG,,PER_100000_POP,1.2
2017,A,0,HMIS,SH_HAP_HBSAG,,PER_100000_POP,1.0
2018,A,0,HMIS,SH_HAP_HBSAG,,PER_100000_POP,0.6
2019,A,0,HMIS,SH_HAP_HBSAG,,PER_100000_POP,0.8
2020,A,0,HMIS,SH_HAP_HBSAG,,PER_100000_POP,25.0
2021,A,0,HMIS,SH_HAP_HBSAG,,PER_100000_POP,60.0
