Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2018,A,0,HMIS,SH_ACS_UNHC,,PT,44.0
2020,A,0,HMIS,SH_ACS_UNHC,,PT,48.2
