Year,Observation status,Unit multiplier,Source details,SERIES,Reference area,UNIT_MEASURE,Value
2018,Normal value,Units,Uganda Wildlife Authority,Red List Index [15.5.1],,Index,0.41
2019,Normal value,Units,Uganda Wildlife Authority,Red List Index [15.5.1],,Index,0.41
2020,Normal value,Units,Uganda Wildlife Authority,Red List Index [15.5.1],,Index,0.41
2021,Normal value,Units,Uganda Wildlife Authority,Red List Index [15.5.1],,Index,0.41
2022,Normal value,Units,Uganda Wildlife Authority,Red List Index [15.5.1],,Index,0.41
2023,Normal value,Units,Uganda Wildlife Authority,Red List Index [15.5.1],,Index,0.41
2024,Normal value,Units,Uganda Wildlife Authority,Red List Index [15.5.1],,Index,0.41
