Year,Observation status,Unit multiplier,Source details,SERIES,Reference area,UNIT_MEASURE,Value
2021,Normal value,Units,"CBD-Secretariat, UNEP - CHM / WESR",Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO) [15.9.1],,Boolean or binary measure,1
2022,Normal value,Units,"CBD-Secretariat, UNEP - CHM / WESR",Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO) [15.9.1],,Boolean or binary measure,0
2021,Normal value,Units,UNEP - UNSD/UNEP Questionnaire on Environment Statistics,"""Countries with integrated biodiversity values into national accounting and reporting systems",,Boolean or binary measure,1
2024,Normal value,Units,UNEP - UNSD/UNEP Questionnaire on Environment Statistics,"""Countries with integrated biodiversity values into national accounting and reporting systems",,Boolean or binary measure,1
