Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,A,0,TB Survey,SH_TBS_INCD,,PER_100000_POP,106
2016,A,0,TB Survey,SH_TBS_INCD,,PER_100000_POP,178
2017,A,0,TB Survey,SH_TBS_INCD,,PER_100000_POP,162
2018,A,0,TB Survey,SH_TBS_INCD,,PER_100000_POP,182
2019,A,0,TB Survey,SH_TBS_INCD,,PER_100000_POP,308
2020,A,0,TB Survey,SH_TBS_INCD,,PER_100000_POP,142
2021,A,0,TB Survey,SH_TBS_INCD,,PER_100000_POP,234
