Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2016,A,0,UNHS,SH_XPD_EARN10,,PT,5.0
2020,A,0,UNHS,SH_XPD_EARN10,,PT,5.6
