Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,A,0,Administrative data from MOWE,ER_H2O_STRESS,,PT,1.8
2016,A,0,Administrative data from MOWE,ER_H2O_STRESS,,PT,1.7
