Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2018,A,0,UNITED NATIONS ENVIRONMENT PROGRAMME (UNEP),SG_PLN_MSTKSDG_R,,BOOL,1
2024,A,0,UNITED NATIONS ENVIRONMENT PROGRAMME (UNEP),SG_PLN_MSTKSDG_R,,BOOL,1
