Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2017,A,0,ILO CALCULATIONS BASED ON INFORMATION FROM ILO TEXTUAL SOURCES,SL_LBR_NTLCPL,,SCORE,1.46
2018,A,0,ILO CALCULATIONS BASED ON INFORMATION FROM ILO TEXTUAL SOURCES,SL_LBR_NTLCPL,,SCORE,1.46
2019,A,0,ILO CALCULATIONS BASED ON INFORMATION FROM ILO TEXTUAL SOURCES,SL_LBR_NTLCPL,,SCORE,1.26
2020,A,0,ILO CALCULATIONS BASED ON INFORMATION FROM ILO TEXTUAL SOURCES,SL_LBR_NTLCPL,,SCORE,1.26
2021,A,0,ILO CALCULATIONS BASED ON INFORMATION FROM ILO TEXTUAL SOURCES,SL_LBR_NTLCPL,,SCORE,1.26
2022,A,0,ILO CALCULATIONS BASED ON INFORMATION FROM ILO TEXTUAL SOURCES,SL_LBR_NTLCPL,,SCORE,1.26
2023,A,0,ILO CALCULATIONS BASED ON INFORMATION FROM ILO TEXTUAL SOURCES,SL_LBR_NTLCPL,,SCORE,1.26
