Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2016,A,0,MWE - Survey by MOWE,ER_H2O_IWRMD,,PT,45
2017,A,0,MWE - Survey by MOWE,ER_H2O_IWRMD,,PT,45
2020,A,0,MWE - Survey by MOWE,ER_H2O_IWRMD,,PT,59
2023,A,0,MWE - Survey by MOWE,ER_H2O_IWRMD,,PT,64
