Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2013,A,0,Uganda National Health Survey,SH_XPD_EARN10,,PT,4.4
2016,A,0,Uganda National Health Survey,SH_XPD_EARN10,,PT,5.0
2017,A,0,Uganda National Health Survey,SH_XPD_EARN10,,PT,5.0
2020,A,0,Uganda National Health Survey,SH_XPD_EARN10,,PT,5.6
2024,A,0,Uganda National Health Survey,SH_XPD_EARN10,,PT,4.8
