Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2016,A,0,International Union for Conservation of Nature (IUCN),ER_IAS_NATBUDP,,BOOL,1
2020,A,0,International Union for Conservation of Nature (IUCN),ER_IAS_NATBUDP,,BOOL,1
2022,A,0,International Union for Conservation of Nature (IUCN),ER_IAS_NATBUDP,,BOOL,1
