Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2016,A,0,Uganda Demographic Health Survey,SH_STA_BRTC,,PT,74.2
2022,A,0,Uganda Demographic Health Survey,SH_STA_BRTC,,PT,88.4
