Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,A,0,UN WOMEN,SG_LGL_GENEQLFP,,PT,75
2016,A,0,UN WOMEN,SG_LGL_GENEQLFP,,PT,75
2017,A,0,UN WOMEN,SG_LGL_GENEQLFP,,PT,75
2018,A,0,UN WOMEN,SG_LGL_GENEQLFP,,PT,75
2019,A,0,UN WOMEN,SG_LGL_GENEQLFP,,PT,75
2020,A,0,UN WOMEN,SG_LGL_GENEQLFP,,PT,75
