Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2018,A,0,Red List Report of threatened species in Uganda 2018,ER_RSK_LST,,IX,0.41
2019,A,0,Red List Report of threatened species in Uganda 2018,ER_RSK_LST,,IX,0.41
2020,A,0,Red List Report of threatened species in Uganda 2018,ER_RSK_LST,,IX,0.41
2021,A,0,Red List Report of threatened species in Uganda 2018,ER_RSK_LST,,IX,0.41
