Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2019,A,0,Uganda Tourism Satellite account report,ST_GDP_ZS,,PT,3.6
2022,A,0,Uganda Tourism Satellite account report,ST_GDP_ZS,,PT,2.5
2023,A,0,Uganda Tourism Satellite account report,ST_GDP_ZS,,PT,3.2
2024,A,0,Uganda Tourism Satellite account report,ST_GDP_ZS,,PT,3.3
