Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2017,A,0,UNITED NATIONS ENVIRONMENT PROGRAMME (UNEP),SG_SCP_CNTRY,,NUMBER,1
2015,A,0,,SG_SCP_TOTLN,,PT,100
2020,A,0,,SG_SCP_TOTLN,,PT,100
