Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2016,A,0,LMIS,SP_LGL_LNDDOC,,PT,21.7
2017,A,0,LMIS,SP_LGL_LNDDOC,,PT,36.0
