Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2019,A,0,PARIS21 SDG Survey,SG_STT_FPOS,,SCORE,1
2020,A,0,PARIS21 SDG Survey,SG_STT_FPOS,,SCORE,1
2021,A,0,PARIS21 SDG Survey,SG_STT_FPOS,,SCORE,1
2022,A,0,PARIS21 SDG Survey,SG_STT_FPOS,,SCORE,1
2023,A,0,PARIS21 SDG Survey,SG_STT_FPOS,,SCORE,1
2024,A,0,PARIS21 SDG Survey,SG_STT_FPOS,,SCORE,1
