Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2016,A,0,National Accounts Statistics,NY_GDP_PCAP,,PT,-2.4
2017,A,0,National Accounts Statistics,NY_GDP_PCAP,,PT,3.8
2018,A,0,National Accounts Statistics,NY_GDP_PCAP,,PT,2.2
2019,A,0,National Accounts Statistics,NY_GDP_PCAP,,PT,4.4
2020,A,0,National Accounts Statistics,NY_GDP_PCAP,,PT,2.5
2021,A,0,National Accounts Statistics,NY_GDP_PCAP,,PT,2.6
2022,A,0,National Accounts Statistics,NY_GDP_PCAP,,PT,2.1
