Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,A,0,NDP III,VC_DSR_MTMP,,PER_100000_POP,1.24
2016,A,0,NDP III,VC_DSR_MTMP,,PER_100000_POP,0.34
2017,A,0,NDP III,VC_DSR_MTMP,,PER_100000_POP,1.48
2018,A,0,NDP III,VC_DSR_MTMP,,PER_100000_POP,103.0
2020,A,0,NDP III,VC_DSR_MTMP,,PER_100000_POP,130.0
