Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2006,A,0,Uganda Demographic Health Survey,SH_FPL_MTMM,,PT,59.4
2011,A,0,Uganda Demographic Health Survey,SH_FPL_MTMM,,PT,65.7
2016,A,0,Uganda Demographic Health Survey,SH_FPL_MTMM,,PT,53.9
2022,A,0,Uganda Demographic Health Survey,SH_FPL_MTMM,,PT,57.9
