Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,A,0,HMIS,SH_STA_WASH,,PT,28
2016,A,0,HMIS,SH_STA_WASH,,PT,31
2017,A,0,HMIS,SH_STA_WASH,,PT,18
2018,A,0,HMIS,SH_STA_WASH,,PT,16
2019,A,0,HMIS,SH_STA_WASH,,PT,16
