Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,A,0,MWE - Administrative Data,ER_H2O_STRESS,,PT,1.8
2016,A,0,MWE - Administrative Data,ER_H2O_STRESS,,PT,1.7
2023,A,0,MWE - Administrative Data,ER_H2O_STRESS,,PT,2.9
2024,A,0,MWE - Administrative Data,ER_H2O_STRESS,,PT,3.1
2025,A,0,MWE - Administrative Data,ER_H2O_STRESS,,PT,3.4
