Year,Observation status,Unit multiplier,Source details,SERIES,Reference area,UNIT_MEASURE,Value
2018,Normal value,Units,Administrative data from MTIC,Proportion of small-scale manufacturing industries in total manufacturing value added [9.3.1],,Percent,20
2019,Normal value,Units,Administrative data from MTIC,Proportion of small-scale manufacturing industries in total manufacturing value added [9.3.1],,Percent,60
2020,Normal value,Units,Administrative data from MTIC,Proportion of small-scale manufacturing industries in total manufacturing value added [9.3.1],,Percent,176
2021,Normal value,Units,Administrative data from MTIC,Proportion of small-scale manufacturing industries in total manufacturing value added [9.3.1],,Percent,380
