Year,Observation status,Unit multiplier,Source details,SERIES,Reference area,UNIT_MEASURE,Value
2023,Normal value,Units,Uganda Tourism Satellite account report,Annual growth rate of the direct contribution of tourism to Gross Domestic Product (GDP),,Percent,34.62905375388716
2024,Normal value,Units,Uganda Tourism Satellite account report,Annual growth rate of the direct contribution of tourism to Gross Domestic Product (GDP),,Percent,15.245009074410154
2019,Normal value,Units,Uganda Tourism Satellite account report,Tourism direct GDP as a proportion of total GDP [8.9.1],,Percent,3.6
2022,Normal value,Units,Uganda Tourism Satellite account report,Tourism direct GDP as a proportion of total GDP [8.9.1],,Percent,2.5
2023,Normal value,Units,Uganda Tourism Satellite account report,Tourism direct GDP as a proportion of total GDP [8.9.1],,Percent,3.2
2024,Normal value,Units,Uganda Tourism Satellite account report,Tourism direct GDP as a proportion of total GDP [8.9.1],,Percent,3.3
