Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2019,A,0,Annual Agriculture Survey Per unit of labour by enterprise size (large scale),PD_AGR_LSFP,,NUMBER,13524
2019,A,0,Annual Agriculture Survey,PD_AGR_SSFP,,PT,7691
