Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,UNIT_MEASURE,Value
2018,A,0,UNHS,SE_ADT_EDUCTRN,,,PT,15.4
2018,A,0,UNHS,SE_ADT_EDUCTRN,,F,PT,15.7
2018,A,0,UNHS,SE_ADT_EDUCTRN,,M,PT,15.0
