Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2017,A,0,MWE - Administrative Data,EG_TBA_H2CO,,PT,84
2023,A,0,MWE - Administrative Data,EG_TBA_H2CO,,PT,99
2025,A,0,MWE - Administrative Data,EG_TBA_H2CO,,PT,100
