Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2018,A,0,Uganda Wildlife Authority,ER_RSK_LST,,IX,0.41
2019,A,0,Uganda Wildlife Authority,ER_RSK_LST,,IX,0.41
2020,A,0,Uganda Wildlife Authority,ER_RSK_LST,,IX,0.41
2021,A,0,Uganda Wildlife Authority,ER_RSK_LST,,IX,0.41
2022,A,0,Uganda Wildlife Authority,ER_RSK_LST,,IX,0.41
2023,A,0,Uganda Wildlife Authority,ER_RSK_LST,,IX,0.41
2024,A,0,Uganda Wildlife Authority,ER_RSK_LST,,IX,0.41
