Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,A,0,MoFPED,DT_TDS_DECT,,PT,1.8
2016,A,0,MoFPED,DT_TDS_DECT,,PT,2.1
2017,A,0,MoFPED,DT_TDS_DECT,,PT,2.3
2018,A,0,MoFPED,DT_TDS_DECT,,PT,5.8
2019,A,0,MoFPED,DT_TDS_DECT,,PT,7.8
2020,A,0,MoFPED,DT_TDS_DECT,,PT,6.7
2021,A,0,MoFPED,DT_TDS_DECT,,PT,10.0
2022,A,0,MoFPED,DT_TDS_DECT,,PT,10.5
2023,A,0,MoFPED,DT_TDS_DECT,,PT,10.8
2024,A,0,MoFPED,DT_TDS_DECT,,PT,10.2
2025,A,0,MoFPED,DT_TDS_DECT,,PT,8.7
